dataset,vocab_size,embedding,net,hidden_size,num_layers,dropout,bidirectional,attention,type,epoch,time,speed,loss_mean,loss_std,precision,recall,f1-score,accuracy
IMDB,25000,word2vec.google.300d,LSTM,256,2,0.5,1,1,test,2,36.49428677558899,10.714005795053371,0.2909869303750565,0.14329777402812457,0.8825684987079797,0.87896,0.8786739041363529,0.87896
IMDB,25000,word2vec.google.300d,LSTM,256,2,0.5,1,1,train,3,123.97141337394714,3.153952910261564,0.27841027103878957,0.07288164456577144,0.8855610882076153,0.88556,0.885559919251079,0.88556
IMDB,25000,word2vec.google.300d,LSTM,256,2,0.5,1,1,test,3,36.40211844444275,10.741133118303207,0.2650396388281337,0.1228425904582107,0.8911383993015963,0.88916,0.8890196638556127,0.88916
IMDB,25000,word2vec.google.300d,LSTM,256,2,0.5,1,1,train,4,122.87453007698059,3.182107795285479,0.2627095720156684,0.0707971127801856,0.8939217042628612,0.89392,0.893919885263748,0.89392
IMDB,25000,word2vec.google.300d,LSTM,256,2,0.5,1,1,test,4,35.93571996688843,10.880538927848718,0.2451675033477871,0.08746638252827268,0.8998001253773193,0.8998,0.8997999921443194,0.8998
IMDB,25000,word2vec.google.300d,LSTM,256,2,0.5,1,1,train,5,122.59237790107727,3.1894315673973406,0.22839640932695945,0.06902896833998932,0.9111250940043648,0.91112,0.9111197246844592,0.91112
IMDB,25000,word2vec.google.300d,LSTM,256,2,0.5,1,1,test,5,35.11346220970154,11.135330309067903,0.24355681526386525,0.10047738657077404,0.9016673362564522,0.90104,0.9010013452228526,0.90104
IMDB,25000,word2vec.google.300d,LSTM,256,2,0.5,1,1,train,6,122.46207284927368,3.1928252633878147,0.2229729897111578,0.07143088921926781,0.9123740642648862,0.91236,0.9123592527399326,0.91236
IMDB,25000,word2vec.google.300d,LSTM,256,2,0.5,1,1,test,6,34.99473309516907,11.17310993447687,0.2410712372940367,0.09552444139516636,0.9023303550350313,0.9022,0.9021920775582822,0.9022
IMDB,25000,word2vec.google.300d,LSTM,256,2,0.5,1,1,train,7,123.14414644241333,3.17514077035603,0.21823813739563802,0.06828800568072273,0.9146401698366137,0.91464,0.9146399912591351,0.91464
IMDB,25000,word2vec.google.300d,LSTM,256,2,0.5,1,1,test,7,36.379284620285034,10.747874898616862,0.24181217986070896,0.1008092396349478,0.9029174237959787,0.90264,0.9026232381095182,0.90264
IMDB,25000,word2vec.google.300d,LSTM,256,2,0.5,1,1,train,8,122.86928129196167,3.1822437299922575,0.21502799958066868,0.0708687153823413,0.9160407695090073,0.91604,0.916039961176878,0.91604
IMDB,25000,word2vec.google.300d,LSTM,256,2,0.5,1,1,test,8,36.83608913421631,10.614590451645093,0.23787551303691876,0.09377364489902525,0.9041192073646435,0.90404,0.9040352977295887,0.90404
IMDB,25000,word2vec.google.300d,LSTM,256,2,0.5,1,1,train,9,123.83966517448425,3.1573082779988093,0.21127247165345475,0.06669336919963913,0.918040131097385,0.91804,0.9180399935743355,0.91804
IMDB,25000,word2vec.google.300d,LSTM,256,2,0.5,1,1,test,9,36.311253786087036,10.768011545495433,0.23870013144505603,0.09786998284052113,0.9039983897116428,0.9038,0.9037881884222551,0.9038
IMDB,25000,glove.6B.100d,RNN,256,2,0.5,1,1,train,0,124.16879844665527,3.148939225404354,0.6184523476816505,0.06956088719048562,0.656022909435631,0.65596,0.6559253167214061,0.65596
IMDB,25000,glove.6B.100d,RNN,256,2,0.5,1,1,test,0,50.78669333457947,7.698867052125586,0.596958158952196,0.12846197267903295,0.7023767794826472,0.67896,0.669396566234929,0.67896
IMDB,25000,glove.6B.100d,RNN,256,2,0.5,1,1,train,1,116.53977060317993,3.355077824302248,0.6822022065482176,0.04320296645945304,0.5537106575472895,0.55336,0.5526298202874804,0.55336
IMDB,25000,glove.6B.100d,RNN,256,2,0.5,1,1,test,1,50.809582471847534,7.695398800347246,0.6994253544856215,0.12206819446370816,0.5330302235255054,0.51972,0.46591478095856087,0.51972
IMDB,25000,glove.6B.100d,RNN,256,2,0.5,1,1,train,2,118.10785508155823,3.3105334080446958,0.6850600222797345,0.025073435250367863,0.5527688776496781,0.55268,0.5524915674453009,0.55268
IMDB,25000,glove.6B.100d,RNN,256,2,0.5,1,1,test,2,47.86011838912964,8.16964130387122,0.6649441433989484,0.13482911547116583,0.6232967068304538,0.5878,0.5558313340829711,0.5878
IMDB,25000,glove.6B.100d,RNN,256,2,0.5,1,1,train,3,113.18783760070801,3.4544347545478176,0.6307104494413147,0.05468035871620694,0.6403272745659135,0.64032,0.6403153384867868,0.64032
IMDB,25000,glove.6B.100d,RNN,256,2,0.5,1,1,test,3,48.56143236160278,8.05165706580684,0.5949324011192907,0.09509626979426236,0.7024620511701247,0.69328,0.6897625305496518,0.69328
IMDB,25000,glove.6B.100d,RNN,256,2,0.5,1,1,train,4,115.06467151641846,3.3980890472034124,0.5811149843818392,0.07362306329555164,0.6966463910071314,0.69656,0.6965266694027111,0.69656
IMDB,25000,glove.6B.100d,RNN,256,2,0.5,1,1,test,4,48.3068585395813,8.094088744761274,0.5352092623863074,0.12110564600137352,0.7370643393146653,0.73628,0.7360616866969865,0.73628
IMDB,25000,glove.6B.100d,RNN,256,2,0.5,1,1,train,5,113.84065675735474,3.434625301164553,0.5237637176690504,0.05765329680761876,0.7441970648165708,0.74416,0.7441502916293061,0.74416
IMDB,25000,glove.6B.100d,RNN,256,2,0.5,1,1,test,5,48.53847289085388,8.055465627837588,0.5368163066218271,0.20135781250408694,0.753291792356215,0.74536,0.743350767484252,0.74536
IMDB,25000,glove.6B.100d,RNN,256,2,0.5,1,1,train,6,114.04018473625183,3.428615982202161,0.5112670713373463,0.05816958299441685,0.7514027046908581,0.7514,0.7513993313636417,0.7514
IMDB,25000,glove.6B.100d,RNN,256,2,0.5,1,1,test,6,49.54819393157959,7.891306806054858,0.505358449219133,0.12306900660592215,0.7575381748247678,0.75716,0.7570708193373753,0.75716
IMDB,25000,glove.6B.100d,RNN,256,2,0.5,1,1,train,7,114.13480305671692,3.425773642468202,0.503265808000589,0.05986143326050835,0.7583644734136122,0.75832,0.7583095991919678,0.75832
IMDB,25000,glove.6B.100d,RNN,256,2,0.5,1,1,test,7,48.753955364227295,8.01986212357433,0.5070657287259845,0.1469635883472719,0.7642762725524942,0.76308,0.7628115858259753,0.76308
IMDB,25000,glove.6B.100d,RNN,256,2,0.5,1,1,train,8,114.06710386276245,3.4278068501714904,0.49616090202575447,0.061796982519259795,0.7636410545642182,0.76364,0.7636397636397637,0.76364
IMDB,25000,glove.6B.100d,RNN,256,2,0.5,1,1,test,8,48.530539751052856,8.056782430315282,0.4970637000430271,0.14646773600798677,0.7689029767557918,0.76744,0.7671232563299744,0.76744
IMDB,25000,glove.6B.100d,RNN,256,2,0.5,1,1,train,9,114.43442678451538,3.4168039372999934,0.4885789800787826,0.06167979668389589,0.7661669774076125,0.76616,0.7661584674961325,0.76616
IMDB,25000,glove.6B.100d,RNN,256,2,0.5,1,1,test,9,48.468414545059204,8.067109346778869,0.5034846054471057,0.148007324663633,0.7672388293848502,0.76656,0.7664116620618757,0.76656
SST,50000,glove.6B.100d,RNN,256,2,0.5,1,1,train,0,3.6838219165802,9.501002163669064,1.4766367469260941,0.11622582705219318,0.33049919005074435,0.34328183520599254,0.30141098922256604,0.34328183520599254
SST,50000,glove.6B.100d,RNN,256,2,0.5,1,1,test,0,0.6443698406219482,54.31663276825288,1.3726237944194248,0.14474714166302727,0.5199467396533575,0.4072398190045249,0.33888844818212016,0.4072398190045249
SST,50000,glove.6B.100d,RNN,256,2,0.5,1,1,train,1,4.175706386566162,8.381815376818626,1.383575048019637,0.0845784795312904,0.3873846401441847,0.3912687265917603,0.3441796940106172,0.3912687265917603
SST,50000,glove.6B.100d,RNN,256,2,0.5,1,1,test,1,0.6172666549682617,56.70158871905953,1.375231899533953,0.22414496520279528,0.37947413618676884,0.3900452488687783,0.3508052134423776,0.3900452488687783
SST,50000,glove.6B.100d,RNN,256,2,0.5,1,1,train,2,3.6373002529144287,9.622521531445155,1.3514689651887808,0.09006861036039997,0.41766821190229897,0.4131554307116105,0.3768580717864057,0.4131554307116105
SST,50000,glove.6B.100d,RNN,256,2,0.5,1,1,test,2,0.6802287101745605,51.45328251584425,1.3395563193729945,0.1412430772271977,0.4244493513144223,0.4113122171945701,0.3771142283673582,0.4113122171945701
SST,50000,glove.6B.100d,RNN,256,2,0.5,1,1,train,3,3.4409167766571045,10.171707795270468,1.3223585246214227,0.07437117028708795,0.4253168401437735,0.41982677902621723,0.3914369663398839,0.41982677902621723
SST,50000,glove.6B.100d,RNN,256,2,0.5,1,1,test,3,0.6130051612854004,57.09576723075068,1.3185955899102346,0.08311833858947326,0.5167538492065786,0.43529411764705883,0.3860887050531415,0.43529411764705883
SST,50000,glove.6B.100d,RNN,256,2,0.5,1,1,train,4,3.079047441482544,11.36715190823682,1.298043680724813,0.07767531061317955,0.44050595977510637,0.4328183520599251,0.40708600290429675,0.4328183520599251
SST,50000,glove.6B.100d,RNN,256,2,0.5,1,1,test,4,0.6658456325531006,52.56473616233982,1.2970091376985822,0.08006804468801614,0.44951652903569045,0.43846153846153846,0.4094010206491384,0.43846153846153846
SST,50000,glove.6B.100d,RNN,256,2,0.5,1,1,train,5,3.385666608810425,10.337698315870938,1.2105021129793196,0.0777991766008249,0.4848603267879499,0.47120786516853935,0.448539435564982,0.47120786516853935
SST,50000,glove.6B.100d,RNN,256,2,0.5,1,1,test,5,0.6965203285217285,50.24978965694057,1.2948441675731115,0.10739779452099393,0.44554984566910555,0.4307692307692308,0.39981036288821115,0.4307692307692308
SST,50000,glove.6B.100d,RNN,256,2,0.5,1,1,train,6,3.494061231613159,10.016996749607902,1.1780017258515998,0.08193283036366163,0.5072475291350158,0.49297752808988765,0.47298271799396685,0.49297752808988765
SST,50000,glove.6B.100d,RNN,256,2,0.5,1,1,test,6,0.7699868679046631,45.45532068000615,1.3122379268918718,0.11183022682128457,0.43977010229794455,0.4266968325791855,0.40929078326020685,0.4266968325791855
SST,50000,glove.6B.100d,RNN,256,2,0.5,1,1,train,7,3.4854023456573486,10.04188226464253,1.1534768165047489,0.08056010328705535,0.5120036840365488,0.5,0.4845922466747465,0.5
SST,50000,glove.6B.100d,RNN,256,2,0.5,1,1,test,7,0.6551017761230469,53.42681286430522,1.314279065813337,0.11508354117840701,0.4415336077910627,0.430316742081448,0.41462243021199613,0.430316742081448
SST,50000,glove.6B.100d,RNN,256,2,0.5,1,1,train,8,3.4591867923736572,10.117984977614745,1.1376080744302095,0.07795705917042187,0.5232608343355839,0.510065543071161,0.4950091474692781,0.510065543071161
SST,50000,glove.6B.100d,RNN,256,2,0.5,1,1,test,8,0.6377241611480713,54.88266264993127,1.3202680792127337,0.12588611849432993,0.4321127632472423,0.4239819004524887,0.41325577993474194,0.4239819004524887
SST,50000,glove.6B.100d,RNN,256,2,0.5,1,1,train,9,3.093380928039551,11.314481085322223,1.1187251663919706,0.08179358113345117,0.5356919362676242,0.5242275280898876,0.513455209600019,0.5242275280898876
SST,50000,glove.6B.100d,RNN,256,2,0.5,1,1,test,9,0.6499791145324707,53.847884058821585,1.328624895640782,0.13037246413492193,0.43029065159112506,0.4253393665158371,0.4082372086234683,0.4253393665158371
SST,50000,glove.6B.100d,GRU,256,2,0.5,1,1,train,0,3.287053108215332,10.647835263909943,1.4782801617437333,0.11509885451303223,0.3111198720081176,0.33321629213483145,0.2883194731315581,0.33321629213483145
SST,50000,glove.6B.100d,GRU,256,2,0.5,1,1,test,0,0.6486403942108154,53.959019993788125,1.3692537920815604,0.102832802961485,0.4016775173085997,0.3995475113122172,0.32975516137466443,0.3995475113122172
SST,50000,glove.6B.100d,GRU,256,2,0.5,1,1,train,1,3.2778594493865967,10.677700047983977,1.3480778452175766,0.0825162000738062,0.3914189855908435,0.40648408239700373,0.35665974361012837,0.40648408239700373
SST,50000,glove.6B.100d,GRU,256,2,0.5,1,1,test,1,0.7114324569702148,49.19651845665698,1.3062648602894373,0.11393049837940637,0.444365043722002,0.4153846153846154,0.37197689354595775,0.4153846153846154
SST,50000,glove.6B.100d,GRU,256,2,0.5,1,1,train,2,3.2334253787994385,10.82443412162349,1.2808184312350714,0.09497869187341006,0.4423660745992437,0.43820224719101125,0.4018681920525036,0.43820224719101125
SST,50000,glove.6B.100d,GRU,256,2,0.5,1,1,test,2,0.6525459289550781,53.63607134297122,1.2933645009994508,0.07994721433786385,0.4613865268528768,0.4239819004524887,0.39117594529819677,0.4239819004524887
SST,50000,glove.6B.100d,GRU,256,2,0.5,1,1,train,3,3.202882766723633,10.927655661840852,1.231230555185631,0.08225112859155481,0.46090950792258667,0.45727996254681647,0.4373512888831073,0.45727996254681647
SST,50000,glove.6B.100d,GRU,256,2,0.5,1,1,test,3,0.6731765270233154,51.99230602226238,1.295442158835275,0.10414598773161693,0.47432195485633766,0.41809954751131223,0.3777425201108482,0.41809954751131223
SST,50000,glove.6B.100d,GRU,256,2,0.5,1,1,train,4,3.24998140335083,10.769292391616128,1.1903847794034588,0.09623639811966679,0.49522075646187375,0.49028558052434457,0.4731559606608892,0.49028558052434457
SST,50000,glove.6B.100d,GRU,256,2,0.5,1,1,test,4,0.6564185619354248,53.31963784936832,1.2642081941877092,0.08975076253542968,0.45617334687062927,0.43665158371040724,0.41507699505203116,0.43665158371040724
SST,50000,glove.6B.100d,GRU,256,2,0.5,1,1,train,5,3.2008211612701416,10.934694016491502,1.0836939882876269,0.08479638340831011,0.5466960755505011,0.5381554307116105,0.5248937452001721,0.5381554307116105
SST,50000,glove.6B.100d,GRU,256,2,0.5,1,1,test,5,0.6128528118133545,57.10996070400558,1.272998103073665,0.12176065169583022,0.4574310505652702,0.4425339366515837,0.4351148446544378,0.4425339366515837
SST,50000,glove.6B.100d,GRU,256,2,0.5,1,1,train,6,3.2565879821777344,10.747444930566537,1.055919608073448,0.09209871235552682,0.560922666331085,0.5548923220973783,0.5443772413728772,0.5548923220973783
SST,50000,glove.6B.100d,GRU,256,2,0.5,1,1,test,6,0.6210498809814453,56.356181800871596,1.2891997746058872,0.1292241959295838,0.4506050679947332,0.43936651583710407,0.4311467036626182,0.43936651583710407
SST,50000,glove.6B.100d,GRU,256,2,0.5,1,1,train,7,3.1687979698181152,11.04519768485239,1.038826923316984,0.08974489603947973,0.5592090410930335,0.5554775280898876,0.5467741478470288,0.5554775280898876
SST,50000,glove.6B.100d,GRU,256,2,0.5,1,1,test,7,0.6408340930938721,54.616320163342266,1.2917904887880598,0.10889566225777746,0.4436375653342971,0.43619909502262444,0.4278262779544003,0.43619909502262444
SST,50000,glove.6B.100d,GRU,256,2,0.5,1,1,train,8,3.233351469039917,10.824681552603558,1.02167142860925,0.09359227168155776,0.572008015460387,0.5675327715355806,0.560297403010903,0.5675327715355806
SST,50000,glove.6B.100d,GRU,256,2,0.5,1,1,test,8,0.6122236251831055,57.168653022058905,1.3063182898930141,0.11444191640554204,0.4533845242949426,0.43891402714932126,0.43179045915222947,0.43891402714932126
SST,50000,glove.6B.100d,GRU,256,2,0.5,1,1,train,9,3.2422029972076416,10.795129123668033,1.0027640795529777,0.08676617127730918,0.5838613054163491,0.579119850187266,0.5722059255838181,0.579119850187266
SST,50000,glove.6B.100d,GRU,256,2,0.5,1,1,test,9,0.6419179439544678,54.5241028539975,1.3302004950387136,0.14057405860896408,0.4453623512118465,0.4334841628959276,0.4288067918264218,0.4334841628959276
SST,50000,glove.6B.100d,LSTM,256,2,0.5,1,1,train,0,3.3532304763793945,10.43769590147313,1.5122649776401804,0.1110204375728627,0.29225705837593907,0.30793539325842695,0.2595761227746868,0.30793539325842695
SST,50000,glove.6B.100d,LSTM,256,2,0.5,1,1,test,0,0.6479284763336182,54.01830800530908,1.3866064310073853,0.14742537985258714,0.31991605069777773,0.3904977375565611,0.33478813989099154,0.3904977375565611
SST,50000,glove.6B.100d,LSTM,256,2,0.5,1,1,train,1,3.3265559673309326,10.521392197733654,1.3661513453099265,0.08147251096056723,0.3715482895146384,0.39243913857677903,0.33286472197358163,0.39243913857677903
SST,50000,glove.6B.100d,LSTM,256,2,0.5,1,1,test,1,0.6530539989471436,53.594342973823224,1.3482331548418318,0.1386097702324286,0.5246626171739613,0.4045248868778281,0.34752541084995575,0.40452488687782806
SST,50000,glove.6B.100d,LSTM,256,2,0.5,1,1,train,2,3.2710464000701904,10.699939933364739,1.3274077977707137,0.08237659309676017,0.431020331407333,0.41245318352059923,0.35677243289468946,0.41245318352059923
SST,50000,glove.6B.100d,LSTM,256,2,0.5,1,1,test,2,0.6497750282287598,53.86479701352558,1.3440097638538906,0.12857205272700056,0.46504788303225225,0.39592760180995473,0.29464454873089524,0.39592760180995473
SST,50000,glove.6B.100d,LSTM,256,2,0.5,1,1,train,3,3.38008451461792,10.354770671749417,1.283741811318184,0.0775474904211429,0.4332241665305125,0.4280196629213483,0.38794416937116183,0.4280196629213483
SST,50000,glove.6B.100d,LSTM,256,2,0.5,1,1,test,3,0.6955294609069824,50.32137668814114,1.2847014733723232,0.09650982152296038,0.45762713813325584,0.43710407239819005,0.399574262019406,0.43710407239819005
SST,50000,glove.6B.100d,LSTM,256,2,0.5,1,1,train,4,3.2723395824432373,10.695711468266333,1.2465500466859163,0.08078331603600143,0.45674412818645976,0.44932116104868913,0.41794818528881794,0.44932116104868913
SST,50000,glove.6B.100d,LSTM,256,2,0.5,1,1,test,4,0.7024950981140137,49.822411706450886,1.304513602597373,0.20266146867885654,0.4394185528781183,0.41402714932126694,0.4055971329423266,0.41402714932126694
SST,50000,glove.6B.100d,LSTM,256,2,0.5,1,1,train,5,3.3394393920898438,10.48080108383005,1.1701570304472055,0.08162783282639749,0.49886892861055115,0.49087078651685395,0.47659350825863606,0.49087078651685395
SST,50000,glove.6B.100d,LSTM,256,2,0.5,1,1,test,5,0.6566734313964844,53.29894332037899,1.2599604879106794,0.11611159820049588,0.4645735191295411,0.4484162895927602,0.42967133318281986,0.4484162895927602
SST,50000,glove.6B.100d,LSTM,256,2,0.5,1,1,train,6,3.3127126693725586,10.565359417854113,1.1499335614602957,0.08856535939948602,0.508731039033393,0.499063670411985,0.4834820883596397,0.499063670411985
SST,50000,glove.6B.100d,LSTM,256,2,0.5,1,1,test,6,0.6528382301330566,53.61205637860172,1.2606926918029786,0.11932839027613869,0.4606426239268773,0.4411764705882352,0.4199956963014441,0.4411764705882353
SST,50000,glove.6B.100d,LSTM,256,2,0.5,1,1,train,7,3.3156208992004395,10.556092226478677,1.1367904348159903,0.07931211259255971,0.5162845599941837,0.5080758426966292,0.4925743045878606,0.5080758426966292
SST,50000,glove.6B.100d,LSTM,256,2,0.5,1,1,test,7,0.6590604782104492,53.1059002279058,1.2677173376083375,0.12109327483285431,0.46095208849349384,0.4447963800904977,0.4232343300703987,0.4447963800904977
SST,50000,glove.6B.100d,LSTM,256,2,0.5,1,1,train,8,3.285759925842285,10.652025951356734,1.1252443149908264,0.09262756824827167,0.5214696859375965,0.5132256554307116,0.4970278972827621,0.5132256554307116
SST,50000,glove.6B.100d,LSTM,256,2,0.5,1,1,test,8,0.633012056350708,55.291205987092496,1.2805547646113804,0.11715495271795076,0.4722318138191314,0.4497737556561086,0.4315884617975216,0.4497737556561086
SST,50000,glove.6B.100d,LSTM,256,2,0.5,1,1,train,9,3.3316726684570312,10.505233701787771,1.1107469677035489,0.08966627579895252,0.5298029224146426,0.5201310861423221,0.5036360121755538,0.5201310861423221
SST,50000,glove.6B.100d,LSTM,256,2,0.5,1,1,test,9,0.790985107421875,44.24862070295922,1.2787516627992903,0.11992336854712955,0.4590298468564101,0.4438914027149321,0.43151575631603417,0.4438914027149321
SST,50000,word2vec.google.300d,RNN,256,2,0.5,1,1,train,0,3.7672717571258545,9.290542933038198,1.4157602867083763,0.13681429180406274,0.32264923887951025,0.36587078651685395,0.3170701916268139,0.36587078651685395
SST,50000,word2vec.google.300d,RNN,256,2,0.5,1,1,test,0,0.7161026000976562,48.8756778640756,1.3151227848870413,0.10017554779840421,0.3785812882495848,0.4085972850678733,0.32815567621920416,0.4085972850678733
SST,50000,word2vec.google.300d,RNN,256,2,0.5,1,1,train,1,3.627588987350464,9.648281578218008,1.292162311610891,0.08114428359522231,0.43762518975556974,0.43761704119850187,0.39798955163937033,0.43761704119850187
SST,50000,word2vec.google.300d,RNN,256,2,0.5,1,1,test,1,0.6620142459869385,52.86895291478448,1.2806966747556414,0.12098902706047861,0.4472828942724536,0.4271493212669683,0.4097226624364778,0.4271493212669683
SST,50000,word2vec.google.300d,RNN,256,2,0.5,1,1,train,2,3.59855055809021,9.726138186752303,1.2464754892818963,0.0791468269834766,0.4485307182015258,0.4502574906367041,0.42443571155315196,0.4502574906367041
SST,50000,word2vec.google.300d,RNN,256,2,0.5,1,1,test,2,0.7151815891265869,48.93861997027025,1.286156930242266,0.12768876802477708,0.5037508748692751,0.4253393665158371,0.3719093150919908,0.4253393665158371
SST,50000,word2vec.google.300d,RNN,256,2,0.5,1,1,train,3,3.49239444732666,10.021777473272419,1.2234187139503991,0.09532661643417284,0.45847086434980894,0.4618445692883895,0.44083924046596684,0.4618445692883895
SST,50000,word2vec.google.300d,RNN,256,2,0.5,1,1,test,3,0.6850340366363525,51.09235180759289,1.2533566066196986,0.10429815486605146,0.5055885841462103,0.45610859728506786,0.40978308869962055,0.45610859728506786
SST,50000,word2vec.google.300d,RNN,256,2,0.5,1,1,train,4,3.596137762069702,9.732663850968903,1.1803332607247936,0.08445105863569989,0.49265962697264615,0.4892322097378277,0.4737401951776364,0.4892322097378277
SST,50000,word2vec.google.300d,RNN,256,2,0.5,1,1,test,4,0.7130730152130127,49.08333263676319,1.3133042250360762,0.23250551151771678,0.443444738281318,0.42262443438914027,0.38938548215484503,0.42262443438914027
SST,50000,word2vec.google.300d,RNN,256,2,0.5,1,1,train,5,3.8746118545532227,9.033162885430704,1.0575212760647732,0.0862683546735016,0.552107529061482,0.547752808988764,0.5344034333893748,0.547752808988764
SST,50000,word2vec.google.300d,RNN,256,2,0.5,1,1,test,5,0.6945323944091797,50.39361775165804,1.2640716893332344,0.14907459680350665,0.4698803041783371,0.4452488687782805,0.4377178147355048,0.4452488687782805
SST,50000,word2vec.google.300d,RNN,256,2,0.5,1,1,train,6,3.703489303588867,9.450547073562017,1.0094544055746562,0.08719314947799686,0.5765865935407607,0.5726825842696629,0.5651430705897386,0.5726825842696629
SST,50000,word2vec.google.300d,RNN,256,2,0.5,1,1,test,6,0.6603457927703857,53.00253349561377,1.288119101524353,0.18576717416932567,0.4630646547808867,0.4470588235294118,0.4384603125886565,0.4470588235294118
SST,50000,word2vec.google.300d,RNN,256,2,0.5,1,1,train,7,3.565361976623535,9.816675061180087,0.9735230803489685,0.09072402956954442,0.5944127103072021,0.5908239700374532,0.5834248633905885,0.5908239700374532
SST,50000,word2vec.google.300d,RNN,256,2,0.5,1,1,test,7,0.7475690841674805,46.818415503334045,1.3011592303003583,0.16780890156770006,0.449063534028287,0.4416289592760181,0.4367577687946242,0.4416289592760181
SST,50000,word2vec.google.300d,RNN,256,2,0.5,1,1,train,8,3.6558470726013184,9.573704617544559,0.9436752951856869,0.08655591307075916,0.6067683896849863,0.6042837078651685,0.5991373632672841,0.6042837078651685
SST,50000,word2vec.google.300d,RNN,256,2,0.5,1,1,test,8,0.6842246055603027,51.15279356453273,1.3315687247685024,0.16906424922913008,0.45338372602838756,0.43981900452488687,0.43655086186788705,0.43981900452488687
SST,50000,word2vec.google.300d,RNN,256,2,0.5,1,1,train,9,3.479107141494751,10.060052357273115,0.9149591406779503,0.08197736363327364,0.623694835392409,0.6193820224719101,0.6137657005945897,0.6193820224719101
SST,50000,word2vec.google.300d,RNN,256,2,0.5,1,1,test,9,0.6542074680328369,53.499847846804506,1.3658259221485682,0.16739693236333142,0.45812407103765246,0.43574660633484164,0.43371053952209093,0.43574660633484164
SST,50000,word2vec.google.300d,GRU,256,2,0.5,1,1,train,0,4.22098445892334,8.291904493040366,1.4119982959619208,0.13834946890908853,0.33702667840203454,0.3664559925093633,0.32644614826098284,0.3664559925093633
SST,50000,word2vec.google.300d,GRU,256,2,0.5,1,1,test,0,0.7537181377410889,46.43645714151955,1.307863644191197,0.0836193632833068,0.42854024794838563,0.42036199095022625,0.35181050645261513,0.42036199095022625
SST,50000,word2vec.google.300d,GRU,256,2,0.5,1,1,train,1,3.9926648139953613,8.766075198027044,1.2637115111991541,0.08112943091174576,0.41924797091197524,0.4363295880149813,0.3981401366552748,0.4363295880149813
SST,50000,word2vec.google.300d,GRU,256,2,0.5,1,1,test,1,0.9169549942016602,38.169812282305614,1.2617760453905378,0.15114200859741753,0.530839184685748,0.43936651583710407,0.3908864602212105,0.43936651583710407
SST,50000,word2vec.google.300d,GRU,256,2,0.5,1,1,train,2,3.7366175651550293,9.366760014828511,1.2222811971137773,0.08367577026543367,0.46132441480170283,0.46477059925093633,0.4395692611091559,0.46477059925093633
SST,50000,word2vec.google.300d,GRU,256,2,0.5,1,1,test,2,0.7608761787414551,45.999600168706245,1.2815267528806413,0.10450992527845077,0.499856536101942,0.4298642533936652,0.36920548803316694,0.4298642533936652
SST,50000,word2vec.google.300d,GRU,256,2,0.5,1,1,train,3,3.7151992321014404,9.42075991445628,1.1813946424135522,0.08928520763331259,0.4779379177886138,0.4832631086142322,0.4621108925215979,0.4832631086142322
SST,50000,word2vec.google.300d,GRU,256,2,0.5,1,1,test,3,0.7290477752685547,48.00782772721208,1.2508452722004482,0.13620379609751398,0.488429742707111,0.4425339366515837,0.41175397898493044,0.4425339366515837
SST,50000,word2vec.google.300d,GRU,256,2,0.5,1,1,train,4,3.7594895362854004,9.30977454843034,1.129030651120997,0.10015241212738518,0.5043566410422632,0.502691947565543,0.48762320676548637,0.502691947565543
SST,50000,word2vec.google.300d,GRU,256,2,0.5,1,1,test,4,0.7392716407775879,47.343896437290574,1.2195423943655832,0.1292392188593033,0.4700110762574615,0.46108597285067876,0.4506433658818284,0.46108597285067876
SST,50000,word2vec.google.300d,GRU,256,2,0.5,1,1,train,5,3.6987433433532715,9.462673332794454,1.0260684583614121,0.08734904173476961,0.5590758500366584,0.5577013108614233,0.5452661104463782,0.5577013108614233
SST,50000,word2vec.google.300d,GRU,256,2,0.5,1,1,test,5,0.7175772190093994,48.77523850090556,1.2416320051465715,0.12222971199372552,0.48144511510916016,0.46153846153846156,0.45535152993352396,0.46153846153846156
SST,50000,word2vec.google.300d,GRU,256,2,0.5,1,1,train,6,3.702329397201538,9.453507844670785,1.0066231039922628,0.10402378028841973,0.568719004226526,0.5671816479400749,0.55889819175609,0.5671816479400749
SST,50000,word2vec.google.300d,GRU,256,2,0.5,1,1,test,6,0.7509167194366455,46.60969598101076,1.2431822334017073,0.12252167629459078,0.48539722625573106,0.4687782805429864,0.4613104510040525,0.4687782805429864
SST,50000,word2vec.google.300d,GRU,256,2,0.5,1,1,train,7,3.7473220825195312,9.34000313537703,0.985645783926124,0.09254943477597426,0.5771098214595404,0.5733848314606742,0.5657418232105171,0.5733848314606742
SST,50000,word2vec.google.300d,GRU,256,2,0.5,1,1,test,7,0.7364702224731445,47.52398526374402,1.2607340216636658,0.14243479821781593,0.4582358448088489,0.45475113122171945,0.4505466816977344,0.45475113122171945
SST,50000,word2vec.google.300d,GRU,256,2,0.5,1,1,train,8,3.6487812995910645,9.592243855207933,0.9728566755109759,0.08701590783505966,0.5884924954765692,0.5864934456928839,0.5807112305874901,0.5864934456928839
SST,50000,word2vec.google.300d,GRU,256,2,0.5,1,1,test,8,0.7293901443481445,47.985293290848446,1.2707156045096262,0.14449482467947403,0.46105114531767494,0.45565610859728506,0.44989372762472507,0.45565610859728506
