dataset,vocab_size,embedding,net,hidden_size,num_layers,dropout,bidirectional,attention,type,epoch,time,speed,loss_mean,loss_std,precision,recall,f1-score,accuracy
IMDB,50000,glove.6B.300d,RNN,64,2,0.0,1,1,test,3,35.28161883354187,11.082257927130042,0.32903697343586047,0.15152125082110154,0.8638633397672838,0.8576,0.8569845530461968,0.8576
IMDB,50000,glove.6B.300d,RNN,64,2,0.0,1,1,train,4,67.40689969062805,5.800593140977271,0.28808736395271844,0.06362178212941764,0.88040117833069,0.8804,0.8803999073816883,0.8804
IMDB,50000,glove.6B.300d,RNN,64,2,0.0,1,1,test,4,35.71901512145996,10.946550420565416,0.2925019489548853,0.12439561125932623,0.8805821514959342,0.8774,0.8771431901498049,0.8774
IMDB,50000,glove.6B.300d,RNN,64,2,0.0,1,1,train,5,69.4591965675354,5.62920418493222,0.24623320842414256,0.06704992038263088,0.90132351623612,0.90132,0.9013197838508544,0.90132
IMDB,50000,glove.6B.300d,RNN,64,2,0.0,1,1,test,5,35.32343935966492,11.069137294894182,0.27858812632539387,0.09942299465648223,0.8835542058578353,0.88296,0.8829146525639331,0.88296
IMDB,50000,glove.6B.300d,RNN,64,2,0.0,1,1,train,6,69.55601215362549,5.62136884927236,0.24029998246894774,0.06731342677215617,0.9034423238277851,0.90344,0.9034398609533999,0.90344
IMDB,50000,glove.6B.300d,RNN,64,2,0.0,1,1,test,6,36.26951551437378,10.780403169296399,0.27653817165538175,0.09514000975290049,0.8828188622282562,0.88276,0.8827554931211556,0.88276
IMDB,50000,glove.6B.300d,RNN,64,2,0.0,1,1,train,7,70.69139981269836,5.531083003533398,0.23668669345205093,0.06693323974701483,0.9059226602547463,0.90592,0.9059198458590755,0.90592
IMDB,50000,glove.6B.300d,RNN,64,2,0.0,1,1,test,7,36.71968722343445,10.648238848572337,0.2749233519482186,0.09418710217243133,0.8837509785809982,0.88368,0.8836746211144803,0.88368
IMDB,50000,glove.6B.300d,RNN,64,2,0.0,1,1,train,8,71.73419046401978,5.450678365097277,0.23273641288356708,0.06527398568589482,0.9078878967096802,0.90788,0.907879554137042,0.90788
IMDB,50000,glove.6B.300d,RNN,64,2,0.0,1,1,test,8,37.618977069854736,10.393690377969381,0.2741225009684063,0.09342158255546747,0.8848191697955478,0.88476,0.8847555700041109,0.88476
IMDB,50000,glove.6B.300d,RNN,64,2,0.0,1,1,train,9,72.47723937034607,5.394797089360124,0.229409198550617,0.06460010340460631,0.9096841951661586,0.90968,0.9096797687802081,0.90968
IMDB,50000,glove.6B.300d,RNN,64,2,0.0,1,1,test,9,37.984588384628296,10.293648467130183,0.272988803341718,0.09156615210006924,0.8862689449894836,0.8862,0.886194921744276,0.8862
IMDB,50000,glove.6B.300d,RNN,64,2,0.5,1,1,train,0,64.23441314697266,6.08707981974344,0.5684852078747566,0.0940579731549577,0.701692397144206,0.70168,0.7016754158251098,0.70168
IMDB,50000,glove.6B.300d,RNN,64,2,0.5,1,1,test,0,24.005163192749023,16.288162544885555,0.4808258725630353,0.12097519635358639,0.775445951721429,0.77512,0.7750534518131844,0.77512
IMDB,50000,glove.6B.300d,RNN,64,2,0.5,1,1,train,1,62.954453468322754,6.210839399896344,0.4697608600949387,0.07409572705807445,0.7786128830597128,0.7786,0.7785974405864131,0.7786
IMDB,50000,glove.6B.300d,RNN,64,2,0.5,1,1,test,1,23.268378496170044,16.803921255808962,0.42846576949519577,0.155525878710953,0.8106447640530484,0.80544,0.8046216228116441,0.80544
IMDB,50000,glove.6B.300d,RNN,64,2,0.5,1,1,train,2,63.86818242073059,6.121984142656417,0.37942548168589696,0.07892554132432007,0.8309200529472085,0.83092,0.8309199932367998,0.83092
IMDB,50000,glove.6B.300d,RNN,64,2,0.5,1,1,test,2,23.20258092880249,16.85157359001527,0.3361855060662455,0.15807285514076952,0.8629787478922846,0.8596,0.8592725134036876,0.8596
IMDB,50000,glove.6B.300d,RNN,64,2,0.5,1,1,train,3,62.383262395858765,6.267706833266804,0.32415985386542345,0.0753737399590678,0.8632095213196757,0.8632,0.8631991034616445,0.8632
IMDB,50000,glove.6B.300d,RNN,64,2,0.5,1,1,test,3,23.560797214508057,16.595363749374044,0.30228904434634596,0.10091702826770045,0.8717827499583658,0.87132,0.8712799462323572,0.87132
IMDB,50000,glove.6B.300d,RNN,64,2,0.5,1,1,train,4,63.42406749725342,6.164852167782085,0.3063135959798723,0.07267626491040577,0.8725214900859602,0.87252,0.8725198725198724,0.87252
IMDB,50000,glove.6B.300d,RNN,64,2,0.5,1,1,test,4,23.95021343231201,16.325533010594768,0.2927964264931886,0.09730165758108933,0.8780400604864096,0.87804,0.8780399951215998,0.87804
IMDB,50000,glove.6B.300d,RNN,64,2,0.5,1,1,train,5,64.13838124275208,6.096193767662085,0.2797995594608814,0.07061229695057564,0.8852400024655359,0.88524,0.8852399998163839,0.88524
IMDB,50000,glove.6B.300d,RNN,64,2,0.5,1,1,test,5,23.48709774017334,16.647437853984695,0.2879135868681209,0.11059460585826748,0.8819487705238699,0.881,0.880926054317658,0.881
IMDB,50000,glove.6B.300d,RNN,64,2,0.5,1,1,train,6,62.955344915390015,6.210751454471286,0.2755303319419741,0.07048362486504069,0.8868877649921985,0.88688,0.8868794324062401,0.88688
IMDB,50000,glove.6B.300d,RNN,64,2,0.5,1,1,test,6,23.815829753875732,16.417651790459644,0.28385245563733913,0.09923812736232018,0.8836861389782236,0.88368,0.8836795347181388,0.88368
IMDB,50000,glove.6B.300d,RNN,64,2,0.5,1,1,train,7,63.01471567153931,6.204899852886201,0.2739079452841483,0.07079128578848953,0.887606707766642,0.8876,0.8875995137105361,0.8876
IMDB,50000,glove.6B.300d,RNN,64,2,0.5,1,1,test,7,23.48299503326416,16.65034632278124,0.282200495147949,0.09960661714824853,0.8838076918979559,0.88368,0.8836703243490255,0.88368
IMDB,50000,glove.6B.300d,RNN,64,2,0.5,1,1,train,8,64.19252586364746,6.091051796754818,0.27303530077647675,0.06992563126018905,0.8888825485806703,0.88888,0.8888798179406937,0.88888
IMDB,50000,glove.6B.300d,RNN,64,2,0.5,1,1,test,8,25.981680631637573,15.049064975569136,0.2804544476596901,0.09857715888416967,0.8839630102700006,0.88396,0.8839597725611542,0.88396
IMDB,50000,glove.6B.300d,RNN,64,2,0.5,1,1,train,9,66.31449341773987,5.896146978563862,0.27045583374360027,0.06741628124608265,0.887840158859329,0.88784,0.8878399885148147,0.88784
IMDB,50000,glove.6B.300d,RNN,64,2,0.5,1,1,test,9,23.98919105529785,16.299007294522767,0.2833736449137063,0.10520195790785326,0.8839018360226817,0.88356,0.8835340739394769,0.88356
IMDB,50000,glove.6B.300d,RNN,256,1,0.5,1,1,train,0,49.77143883705139,7.855911123648842,0.5892135178494027,0.08111356417336685,0.680106949066936,0.68004,0.6800102634817813,0.68004
IMDB,50000,glove.6B.300d,RNN,256,1,0.5,1,1,test,0,21.558194637298584,18.136954720852053,0.5419339188910506,0.28469859772969003,0.7610323168606934,0.72028,0.7089191270343012,0.72028
IMDB,50000,glove.6B.300d,RNN,256,1,0.5,1,1,train,1,49.489686489105225,7.900636026176397,0.4212950883466569,0.07119999933117171,0.8051791427889823,0.80516,0.8051569445491417,0.80516
IMDB,50000,glove.6B.300d,RNN,256,1,0.5,1,1,test,1,20.80902886390686,18.789920594429432,0.42426160949727765,0.1982332796159627,0.8241409974524583,0.80144,0.7979015425040187,0.80144
IMDB,50000,glove.6B.300d,RNN,256,1,0.5,1,1,train,2,49.81916880607605,7.848384655352034,0.36517285344088474,0.07326999143489314,0.8389240106911731,0.83892,0.8389195234595181,0.83892
IMDB,50000,glove.6B.300d,RNN,256,1,0.5,1,1,test,2,21.290658235549927,18.364861981915173,0.3436657637929368,0.10130088718654734,0.8550316043731558,0.85328,0.8530988099568235,0.85328
IMDB,50000,glove.6B.300d,RNN,256,1,0.5,1,1,train,3,48.57455039024353,8.049482637692813,0.33264069430663457,0.07204384242685823,0.8569819421092608,0.85696,0.856957801956368,0.85696
IMDB,50000,glove.6B.300d,RNN,256,1,0.5,1,1,test,3,20.57894277572632,19.00000424031501,0.32680182545767417,0.09033989825318965,0.8613297945890478,0.86104,0.8610121321541647,0.86104
IMDB,50000,glove.6B.300d,RNN,256,1,0.5,1,1,train,4,49.47693419456482,7.902672353594465,0.3077571496481786,0.07232151332878294,0.8698536721587865,0.86984,0.8698387971022272,0.86984
IMDB,50000,glove.6B.300d,RNN,256,1,0.5,1,1,test,4,20.54658579826355,19.02992564502101,0.3547607065962099,0.19870685882070432,0.8553922116381978,0.844,0.8427397429715132,0.844
IMDB,50000,glove.6B.300d,RNN,256,1,0.5,1,1,train,5,48.1339967250824,8.123156741651826,0.2521442249417305,0.06273415007759019,0.8988401250762632,0.89884,0.8988399920690554,0.89884
IMDB,50000,glove.6B.300d,RNN,256,1,0.5,1,1,test,5,21.069207906723022,18.557887972391924,0.308705795032289,0.11250279485834795,0.8717339911046619,0.87084,0.8707622983649509,0.87084
IMDB,50000,glove.6B.300d,RNN,256,1,0.5,1,1,train,6,50.86103558540344,7.687613818705113,0.23877884845828157,0.05935714743922794,0.905400210159469,0.9054,0.9053999877398385,0.9054
IMDB,50000,glove.6B.300d,RNN,256,1,0.5,1,1,test,6,21.750712871551514,17.976422304365112,0.31063162807918265,0.11036041735962883,0.8719205871577523,0.87184,0.871833057247978,0.87184
IMDB,50000,glove.6B.300d,RNN,256,1,0.5,1,1,train,7,49.471105337142944,7.903603473893616,0.23011191589448154,0.06467081435936185,0.9085211530101023,0.90852,0.9085199354516665,0.90852
IMDB,50000,glove.6B.300d,RNN,256,1,0.5,1,1,test,7,21.068172693252563,18.55879983959047,0.30955010957425205,0.10811987259282632,0.8712018625424656,0.8712,0.8711998384330772,0.8712
IMDB,50000,glove.6B.300d,RNN,256,1,0.5,1,1,train,8,49.47698998451233,7.9026634425900575,0.2212661895376947,0.06072902040596841,0.9132444458490462,0.91324,0.9132397666496764,0.91324
IMDB,50000,glove.6B.300d,RNN,256,1,0.5,1,1,test,8,20.912171363830566,18.69724540782354,0.32230122685622986,0.14441559605887938,0.8698504139032773,0.86672,0.8664373814992525,0.86672
IMDB,50000,glove.6B.300d,RNN,256,1,0.5,1,1,train,9,48.74157166481018,8.021899718147358,0.2125864702150645,0.06445493861549574,0.9154886395045744,0.91548,0.915479560628948,0.91548
IMDB,50000,glove.6B.300d,RNN,256,1,0.5,1,1,test,9,21.527068614959717,18.16317897218407,0.30891739613259844,0.1092147819722477,0.8731403735154102,0.87308,0.873074865929097,0.87308
IMDB,50000,glove.6B.300d,GRU,64,1,0.0,0,0,train,0,27.497358083724976,14.219547885635729,0.4870197799275903,0.12826779651877962,0.7594913054965698,0.75924,0.7591816946131369,0.75924
IMDB,50000,glove.6B.300d,GRU,64,1,0.0,0,0,test,0,15.424048900604248,25.35002336414288,0.3425159535520827,0.12742414392024834,0.859288482780967,0.85644,0.856154894628262,0.85644
IMDB,50000,glove.6B.300d,GRU,64,1,0.0,0,0,train,1,22.78673243522644,17.159107876105384,0.31125977677305033,0.07437650333863523,0.8734048393267176,0.8734,0.8733995898146709,0.8734
IMDB,50000,glove.6B.300d,GRU,64,1,0.0,0,0,test,1,14.891703844070435,26.25622991795449,0.3076388519304945,0.15943254157582046,0.8780694895611182,0.87016,0.869477342694962,0.87016
IMDB,50000,glove.6B.300d,GRU,64,1,0.0,0,0,train,2,24.2009859085083,16.1563665826745,0.2718841085767807,0.07460311569515908,0.8899641953907997,0.88996,0.8899597040356201,0.88996
IMDB,50000,glove.6B.300d,GRU,64,1,0.0,0,0,test,2,15.497658491134644,25.229617766043145,0.26102146203331933,0.10054360975889522,0.8931360080645493,0.89264,0.892606126082034,0.89264
IMDB,50000,glove.6B.300d,GRU,64,1,0.0,0,0,train,3,24.10782814025879,16.2187982146368,0.245568476884109,0.06755454190870404,0.9017601645609634,0.90176,0.901759989940223,0.90176
IMDB,50000,glove.6B.300d,GRU,64,1,0.0,0,0,test,3,15.361697435379028,25.452916361931496,0.24850448504890627,0.08532608822836606,0.8981257519744156,0.89808,0.8980770717950418,0.89808
IMDB,50000,glove.6B.300d,GRU,64,1,0.0,0,0,train,4,24.474692583084106,15.975685850707805,0.22481699672806293,0.07025215854581855,0.9121612767107707,0.91216,0.9121599319766512,0.91216
IMDB,50000,glove.6B.300d,GRU,64,1,0.0,0,0,test,4,15.448463678359985,25.30996014495007,0.25024811221320004,0.11449068481484273,0.8999521324711404,0.89892,0.8988547451273663,0.89892
IMDB,50000,glove.6B.300d,GRU,64,1,0.0,0,0,train,5,23.94462013244629,16.329346543701202,0.18854248784768307,0.06262745609303261,0.9276801751777997,0.92768,0.9276799925944312,0.92768
IMDB,50000,glove.6B.300d,GRU,64,1,0.0,0,0,test,5,15.172202587127686,25.770813285325495,0.24371571859816457,0.0990737179267441,0.902644545695863,0.90264,0.9026397252103603,0.90264
IMDB,50000,glove.6B.300d,GRU,64,1,0.0,0,0,train,6,23.475144624710083,16.655914425695634,0.182683131960042,0.06486510662298889,0.9311601352118184,0.93116,0.9311599946029436,0.93116
IMDB,50000,glove.6B.300d,GRU,64,1,0.0,0,0,test,6,15.241069555282593,25.654367535149685,0.24750517251546425,0.10802729788050235,0.9029817181806853,0.90264,0.9026193559266926,0.90264
IMDB,50000,glove.6B.300d,GRU,64,1,0.0,0,0,train,7,24.070796489715576,16.24374998006641,0.17820205730016883,0.060397407277380556,0.932,0.932,0.932,0.932
IMDB,50000,glove.6B.300d,GRU,64,1,0.0,0,0,test,7,15.17171597480774,25.77163984939119,0.24854341585694067,0.10902129958092806,0.9031651769050845,0.90284,0.9028204047064049,0.90284
IMDB,50000,glove.6B.300d,GRU,64,1,0.0,0,0,train,8,24.412530660629272,16.016364933053662,0.17390019761022094,0.06288341173484517,0.9354402786817783,0.93544,0.9354399896703983,0.93544
IMDB,50000,glove.6B.300d,GRU,64,1,0.0,0,0,test,8,15.066683292388916,25.951298796963332,0.24452371409405832,0.0996611472561538,0.903362023909291,0.90336,0.903359878774632,0.90336
IMDB,50000,glove.6B.300d,GRU,64,1,0.0,0,0,train,9,24.508842945098877,15.953425499353886,0.169589394193781,0.06303015175644057,0.9370000251712014,0.937,0.9369999990928,0.937
IMDB,50000,glove.6B.300d,GRU,64,1,0.0,0,0,test,9,15.125031232833862,25.85118628721941,0.24706679643572443,0.10294010872613989,0.9032829836488262,0.90328,0.9032798211063571,0.90328
IMDB,50000,glove.6B.300d,GRU,64,1,0.0,0,1,train,0,27.798064947128296,14.065727263522803,0.4299760755065762,0.1342722565190818,0.7895806225603041,0.78932,0.7892725863319245,0.78932
IMDB,50000,glove.6B.300d,GRU,64,1,0.0,0,1,test,0,16.325521230697632,23.950230713907292,0.3210356677584636,0.1307446207763348,0.8651373507237242,0.86232,0.8620539066208602,0.86232
IMDB,50000,glove.6B.300d,GRU,64,1,0.0,0,1,train,1,27.840702533721924,14.044185829233404,0.3053454141444562,0.07391943929484199,0.874085985375766,0.87408,0.8740794963179852,0.87408
IMDB,50000,glove.6B.300d,GRU,64,1,0.0,0,1,test,1,17.17933750152588,22.759899790388957,0.3027901988466987,0.1470430577308344,0.8773659314312998,0.87204,0.8715869123982295,0.87204
IMDB,50000,glove.6B.300d,GRU,64,1,0.0,0,1,train,2,28.366647005081177,13.78379333764622,0.2743886857081557,0.07549831986940232,0.8876950959165668,0.88768,0.8876789066215487,0.88768
IMDB,50000,glove.6B.300d,GRU,64,1,0.0,0,1,test,2,16.338080167770386,23.931820384338263,0.26509375430052845,0.09176043923360853,0.8911532013488682,0.89108,0.8910749038740227,0.89108
IMDB,50000,glove.6B.300d,GRU,64,1,0.0,0,1,train,3,28.088617086410522,13.920229635981924,0.24935263353388024,0.06829180176079166,0.8990047216622742,0.899,0.898999701200716,0.899
IMDB,50000,glove.6B.300d,GRU,64,1,0.0,0,1,test,3,16.4371395111084,23.78759392628857,0.2552312353001836,0.088951205697788,0.8956802350884387,0.8956,0.8955947072363265,0.8956
IMDB,50000,glove.6B.300d,GRU,64,1,0.0,0,1,train,4,28.046130895614624,13.941316948682498,0.23164151102075797,0.07108152769948405,0.9090816363265453,0.90908,0.909079909079909,0.90908
IMDB,50000,glove.6B.300d,GRU,64,1,0.0,0,1,test,4,16.628778219223022,23.51345329436172,0.2603294393690803,0.1259202471272534,0.8975366470683069,0.89572,0.8956007300980934,0.89572
IMDB,50000,glove.6B.300d,GRU,64,1,0.0,0,1,train,5,27.891350507736206,14.018682956623007,0.2002249785205897,0.061889676374626675,0.9226800676288109,0.92268,0.9226799969071999,0.92268
IMDB,50000,glove.6B.300d,GRU,64,1,0.0,0,1,test,5,16.218547582626343,24.108200688626866,0.25400128303205266,0.10695652471132915,0.9000938366266564,0.90004,0.9000366372324765,0.90004
IMDB,50000,glove.6B.300d,GRU,64,1,0.0,0,1,train,6,27.59239935874939,14.17056903665089,0.194543888263614,0.06787617297609351,0.9262017048068192,0.9262,0.9261999261999261,0.9262
IMDB,50000,glove.6B.300d,GRU,64,1,0.0,0,1,test,6,16.249945878982544,24.06161859934032,0.25486572984310674,0.1097922539277025,0.8994300717213115,0.8992,0.8991854827095102,0.8992
IMDB,50000,glove.6B.300d,GRU,64,1,0.0,0,1,train,7,27.207029104232788,14.371286129846842,0.19061354787834464,0.06477166384615601,0.9282029844035201,0.9282,0.9281998748954621,0.9282
IMDB,50000,glove.6B.300d,GRU,64,1,0.0,0,1,test,7,16.574870109558105,23.589928452864616,0.26202584396276024,0.12088130480321724,0.8997691768092787,0.89932,0.8992917112833994,0.89932
IMDB,50000,glove.6B.300d,GRU,64,1,0.0,0,1,train,8,28.381083488464355,13.776781994913058,0.18735956552121646,0.06736252099164794,0.9286841729832135,0.92868,0.9286798264352255,0.92868
IMDB,50000,glove.6B.300d,GRU,64,1,0.0,0,1,test,8,16.34126091003418,23.927162178771074,0.2543374879471481,0.1051898823421228,0.9003264052224836,0.90032,0.9003196012784052,0.90032
IMDB,50000,glove.6B.300d,GRU,64,1,0.0,0,1,train,9,26.950406789779663,14.508129804863575,0.18309954320416427,0.06621998047800233,0.9313209965240303,0.93132,0.9313199603304091,0.93132
IMDB,50000,glove.6B.300d,GRU,64,1,0.0,0,1,test,9,16.444644451141357,23.77673784080277,0.25797969030449763,0.10971386892288905,0.900158745610639,0.90012,0.9001175822062419,0.90012
IMDB,50000,glove.6B.300d,GRU,64,1,0.5,0,0,train,0,24.88401460647583,15.712898669423138,0.4870197799275903,0.12826779651877962,0.7594913054965698,0.75924,0.7591816946131369,0.75924
IMDB,50000,glove.6B.300d,GRU,64,1,0.5,0,0,test,0,15.66909146308899,24.953584636420178,0.3425159535520827,0.12742414392024834,0.859288482780967,0.85644,0.856154894628262,0.85644
IMDB,50000,glove.6B.300d,GRU,64,1,0.5,0,0,train,1,24.75847578048706,15.792571540618,0.3080557035973005,0.07336565351955547,0.8714814859259437,0.87148,0.8714798714798715,0.87148
IMDB,50000,glove.6B.300d,GRU,64,1,0.5,0,0,test,1,15.581616401672363,25.093673847472864,0.27788647420494755,0.09283153168636962,0.8860073243292437,0.88568,0.8856557597528709,0.88568
IMDB,50000,glove.6B.300d,GRU,64,1,0.5,0,0,train,2,24.315747499465942,16.080114337779982,0.26823672427393286,0.06877156715110247,0.8920084397849052,0.892,0.8919994186976712,0.892
IMDB,50000,glove.6B.300d,GRU,64,1,0.5,0,0,test,2,15.687038898468018,24.925035408574445,0.25769674307321344,0.0899754466023366,0.8943181800943785,0.89428,0.8942774408374439,0.89428
IMDB,50000,glove.6B.300d,GRU,64,1,0.5,0,0,train,3,25.37972331047058,15.405999317521726,0.24511286130417947,0.07297630939477903,0.9030459431542593,0.90304,0.9030396425653383,0.90304
IMDB,50000,glove.6B.300d,GRU,64,1,0.5,0,0,test,3,15.53396725654602,25.17064659288711,0.25053122620600876,0.09010489508941333,0.8974253631405509,0.89716,0.8971428304229684,0.89716
IMDB,50000,glove.6B.300d,GRU,64,1,0.5,0,0,train,4,24.436765432357788,16.000480959000402,0.2233926011130328,0.07209618481217747,0.9111607604829426,0.91116,0.911159958920365,0.91116
IMDB,50000,glove.6B.300d,GRU,64,1,0.5,0,0,test,4,15.472373485565186,25.27084809352489,0.24538028792804464,0.10072604804051524,0.9016247327338639,0.901,0.9009614860611611,0.901
IMDB,50000,glove.6B.300d,GRU,64,1,0.5,0,0,train,5,24.942577600479126,15.676006155534191,0.1851318093383556,0.060623214308123896,0.9286846119605293,0.92868,0.9286798081772121,0.92868
IMDB,50000,glove.6B.300d,GRU,64,1,0.5,0,0,test,5,15.831266403198242,24.697960986937215,0.24304919445987247,0.0977148571834001,0.9028899117364525,0.90288,0.9028794026694782,0.90288
IMDB,50000,glove.6B.300d,GRU,64,1,0.5,0,0,train,6,24.93839979171753,15.678632280562677,0.1797574958895021,0.06368161579762828,0.9318812189415522,0.93188,0.9318799519344941,0.93188
IMDB,50000,glove.6B.300d,GRU,64,1,0.5,0,0,test,6,15.633866548538208,25.009807956724508,0.24376964290885975,0.09865603000553556,0.9033221708412523,0.90332,0.9033198699072169,0.90332
IMDB,50000,glove.6B.300d,GRU,64,1,0.5,0,0,train,7,25.434489250183105,15.372826879045158,0.17560102571459377,0.06263690512451806,0.9338801360648107,0.93388,0.9338799948161917,0.93388
IMDB,50000,glove.6B.300d,GRU,64,1,0.5,0,0,test,7,15.603680849075317,25.05819003745971,0.2437790510866343,0.09893941810837178,0.90364353656321,0.90364,0.9036397889325937,0.90364
IMDB,50000,glove.6B.300d,GRU,64,1,0.5,0,0,train,8,24.36832022666931,16.04542276049375,0.1712568895057644,0.0611994180488237,0.9361616078661512,0.93616,0.9361599411650018,0.93616
IMDB,50000,glove.6B.300d,GRU,64,1,0.5,0,0,test,8,15.178552150726318,25.760032717039486,0.2465298420194622,0.10396536121250104,0.9035894716315456,0.90352,0.9035158479395939,0.90352
IMDB,50000,glove.6B.300d,GRU,64,1,0.5,0,0,train,9,23.434987783432007,16.684455038480024,0.16650671943488632,0.06243622553837709,0.9378847109388742,0.93788,0.9378798329215986,0.93788
IMDB,50000,glove.6B.300d,GRU,64,1,0.5,0,0,test,9,14.347102165222168,27.252890200210356,0.24762313635757818,0.1032866821049746,0.9026403710733659,0.90264,0.9026399775682509,0.90264
IMDB,50000,glove.6B.300d,GRU,64,1,0.5,0,1,train,0,22.75915265083313,17.179901466396945,0.42997608926442576,0.1342722445005478,0.7895806225603041,0.78932,0.7892725863319245,0.78932
IMDB,50000,glove.6B.300d,GRU,64,1,0.5,0,1,test,0,13.023565292358398,30.022500845403677,0.32103570253419145,0.13074465586870163,0.8651373507237242,0.86232,0.8620539066208602,0.86232
IMDB,50000,glove.6B.300d,GRU,64,1,0.5,0,1,train,1,21.397730588912964,18.27296583510557,0.30298059286973666,0.07189596688483649,0.8733811148513972,0.87336,0.8733582095890239,0.87336
IMDB,50000,glove.6B.300d,GRU,64,1,0.5,0,1,test,1,14.187979936599731,27.55853911178468,0.28156551913074823,0.084859476984273,0.8832851906013651,0.88328,0.8832796048314301,0.88328
IMDB,50000,glove.6B.300d,GRU,64,1,0.5,0,1,train,2,21.95485830307007,17.8092700304663,0.27109151830911027,0.0696444132138606,0.8893241885053496,0.88932,0.8893197023142714,0.88932
IMDB,50000,glove.6B.300d,GRU,64,1,0.5,0,1,test,2,12.187740087509155,32.08141929451909,0.2622696368209541,0.09489687280441361,0.8918400401244202,0.89184,0.8918399972311041,0.89184
IMDB,50000,glove.6B.300d,GRU,64,1,0.5,0,1,train,3,21.728163480758667,17.995078154960005,0.24974515475809117,0.07251698093408408,0.8992528808561433,0.89924,0.8992391873035891,0.89924
IMDB,50000,glove.6B.300d,GRU,64,1,0.5,0,1,test,3,12.8007071018219,30.545187612671,0.25565171010239657,0.09915326530456393,0.8960526688246592,0.89588,0.8958686503493287,0.89588
IMDB,50000,glove.6B.300d,GRU,64,1,0.5,0,1,train,4,21.6602520942688,18.05149812191968,0.22981505000682742,0.07326385643509618,0.9073608447034477,0.90736,0.9073599519753992,0.90736
IMDB,50000,glove.6B.300d,GRU,64,1,0.5,0,1,test,4,12.785161256790161,30.582328384191563,0.2551512207521502,0.11194154619416605,0.8974349335082327,0.89612,0.8960340058170899,0.89612
IMDB,50000,glove.6B.300d,GRU,64,1,0.5,0,1,train,5,23.564005851745605,16.593104010413196,0.19657297574383828,0.06296733181533591,0.9246400108707842,0.92464,0.9246399995176959,0.92464
IMDB,50000,glove.6B.300d,GRU,64,1,0.5,0,1,test,5,13.48830246925354,28.98808066406287,0.2551917615620529,0.10553263706038918,0.8985943263056305,0.89856,0.8985578159903551,0.89856
IMDB,50000,glove.6B.300d,GRU,64,1,0.5,0,1,train,6,21.387616634368896,18.281606907600978,0.19141085794590929,0.06738438614537888,0.9268426252528824,0.92684,0.926839887509011,0.92684
IMDB,50000,glove.6B.300d,GRU,64,1,0.5,0,1,test,6,12.843477964401245,30.443467188852548,0.255530245363941,0.10529570427312185,0.8986708730724108,0.89864,0.8986380376324083,0.89864
IMDB,50000,glove.6B.300d,GRU,64,1,0.5,0,1,train,7,21.931697368621826,17.828077482019815,0.1880980465380127,0.0638845278692125,0.9285209900548955,0.92852,0.9285199587131283,0.92852
IMDB,50000,glove.6B.300d,GRU,64,1,0.5,0,1,test,7,12.965408325195312,30.15716822741176,0.25510416249446854,0.10460889054853771,0.8984891811907346,0.89848,0.8984794152414318,0.89848
IMDB,50000,glove.6B.300d,GRU,64,1,0.5,0,1,train,8,21.170295238494873,18.46927478314179,0.18409693382127815,0.06291796365928061,0.9304400247933453,0.93044,0.930439998998336,0.93044
IMDB,50000,glove.6B.300d,GRU,64,1,0.5,0,1,test,8,11.77444338798523,33.20751453941175,0.2575615236483267,0.10896583368594621,0.8989821394276937,0.89888,0.898873527905786,0.89888
IMDB,50000,glove.6B.300d,GRU,64,1,0.5,0,1,train,9,22.456640243530273,17.411331159060918,0.18065867622566345,0.06633688783828044,0.9330810005903437,0.93308,0.9330799613469858,0.93308
IMDB,50000,glove.6B.300d,GRU,64,1,0.5,0,1,test,9,12.405608654022217,31.518002131497816,0.26224439626421464,0.11523412921665124,0.8990586527692812,0.89892,0.8989112191858852,0.89892
IMDB,50000,glove.6B.300d,RNN,256,2,0.5,0,0,train,0,48.458160400390625,8.068816413361992,0.6743840505095089,0.04455083584575542,0.5760065455620934,0.576,0.5759908712530618,0.576
IMDB,50000,glove.6B.300d,RNN,256,2,0.5,0,0,test,0,22.489829301834106,17.385636625001545,0.6869543908197252,0.06807498491474845,0.5911291764673516,0.53816,0.45963816255634105,0.53816
IMDB,50000,glove.6B.300d,RNN,256,2,0.5,0,0,train,1,50.45439577102661,7.749572540209299,0.6700133199582015,0.04250284808983698,0.5770623178538696,0.57688,0.5766295923225861,0.57688
IMDB,50000,glove.6B.300d,RNN,256,2,0.5,0,0,test,1,22.514126777648926,17.36687386819587,0.705479693534734,0.19180310104191553,0.25,0.5,0.33333333333333326,0.5
IMDB,50000,glove.6B.300d,RNN,256,2,0.5,0,0,train,2,47.393527030944824,8.250071781842761,0.6774465845673895,0.029032213063774785,0.5672875034717472,0.56728,0.5672679361224304,0.56728
IMDB,50000,glove.6B.300d,RNN,256,2,0.5,0,0,test,2,23.061668872833252,16.954540547609707,0.6738844100776535,0.14484862872085216,0.6232863858372427,0.56516,0.5070575528295322,0.56516
IMDB,50000,glove.6B.300d,RNN,256,2,0.5,0,0,train,3,48.76732540130615,8.017663400288253,0.6694082916545137,0.03853464624005544,0.5762701153000436,0.5762,0.5761025775205402,0.5762
IMDB,50000,glove.6B.300d,RNN,256,2,0.5,0,0,test,3,22.912125825881958,17.065199579094458,0.6866604167482128,0.015881356140370867,0.559936444060205,0.5562,0.5491738631155061,0.5562
